Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0.0000,0,0.0000,31,688.1667,0.0000,0.0194,0.0000,0.0,3,4,1,1,3,3,0,0
0,0.0000,0,0.0000,14,811.0000,0.0154,0.0410,0.0000,0.0,3,2,2,8,1,3,0,0
1,22.0000,0,0.0000,9,415.2500,0.0333,0.0481,0.0000,0.0,3,3,3,1,1,3,0,0
16,155.6313,0,0.0000,32,908.0135,0.0050,0.0181,4.3685,0.0,3,2,2,3,2,3,0,1
1,21.3333,1,235.0000,71,2753.3786,0.0127,0.0152,0.0000,0.0,3,3,2,2,1,3,1,0
2,191.0000,1,100.0000,46,2452.5821,0.0072,0.0223,0.0000,0.0,3,3,2,9,3,3,1,0
0,0.0000,0,0.0000,18,5188.5000,0.0000,0.0500,0.0000,0.0,3,2,5,1,1,3,0,0
0,0.0000,0,0.0000,2,0.0000,0.2000,0.2000,0.0000,0.0,3,1,1,1,1,3,0,0
0,0.0000,0,0.0000,5,57.0000,0.0800,0.1200,0.0000,0.0,3,2,5,2,1,3,0,0
0,0.0000,0,0.0000,2,8.0000,0.0000,0.1000,0.0000,0.0,3,2,2,5,1,3,1,0
4,96.5000,0,0.0000,19,1430.6591,0.0100,0.0257,0.0000,0.0,3,1,1,1,1,3,0,0
1,13.0000,0,0.0000,2,20.0000,0.0000,0.0500,0.0000,0.0,3,3,2,3,2,3,0,0
5,1388.7500,0,0.0000,4,1373.7500,0.0000,0.0200,0.0000,0.0,3,1,1,7,8,3,0,0
0,0.0000,0,0.0000,45,844.2500,0.0000,0.0104,0.0000,0.0,3,1,1,3,1,3,0,0
0,0.0000,1,0.0000,7,188.0000,0.0000,0.0333,0.0000,0.0,3,2,2,1,8,2,0,0
3,51.0000,0,0.0000,14,527.3750,0.0156,0.0339,0.0000,0.0,3,7,1,6,1,3,1,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,3,3,3,5,2,3,0,0
1,158.0000,1,64.0000,29,1916.7619,0.0065,0.0187,8.7725,0.0,3,2,2,3,2,3,1,1
0,0.0000,0,0.0000,9,116.3333,0.0000,0.0667,0.0000,0.0,3,2,2,1,1,3,0,0
0,0.0000,0,0.0000,30,397.0000,0.0000,0.0200,0.0000,0.0,3,2,2,7,2,3,0,0
0,0.0000,0,0.0000,63,5220.0833,0.0000,0.0033,51.4633,0.0,3,2,5,3,1,3,1,1
0,0.0000,0,0.0000,20,219.3333,0.0000,0.0117,0.0000,0.0,3,1,8,7,2,3,0,0
0,0.0000,0,0.0000,5,74.0000,0.0000,0.0400,0.0000,0.0,3,2,2,1,10,3,0,0
0,0.0000,0,0.0000,15,1559.6000,0.0000,0.0338,0.0000,0.0,3,2,4,1,1,3,0,0
0,0.0000,0,0.0000,6,236.5000,0.0000,0.0167,0.0000,0.0,3,1,1,1,3,3,1,0
1,10.0000,0,0.0000,14,348.6667,0.0357,0.0536,0.0000,0.0,3,3,2,1,1,3,1,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,3,2,5,1,1,3,0,0
1,28.0000,1,47.0000,13,224.5000,0.0000,0.0143,0.0000,0.0,3,1,1,1,8,2,0,0
4,27.0000,0,0.0000,42,601.7667,0.0000,0.0045,0.0000,0.0,3,2,5,3,3,3,0,0
0,0.0000,0,0.0000,5,75.5000,0.0200,0.0133,0.0000,0.0,3,1,1,2,9,3,1,0
0,0.0000,0,0.0000,2,153.0000,0.0000,0.0500,0.0000,0.0,3,2,5,6,1,3,0,0
4,15.0000,0,0.0000,10,197.2000,0.0000,0.0167,38.9900,0.0,3,1,1,1,3,3,1,1
0,0.0000,0,0.0000,18,3658.5000,0.0167,0.0500,0.0000,0.0,3,4,2,9,1,3,0,0
0,0.0000,0,0.0000,5,1162.5000,0.0000,0.0250,0.0000,0.0,3,2,2,2,2,3,0,0
0,0.0000,0,0.0000,32,556.6000,0.0146,0.0396,0.0000,0.0,3,2,2,3,1,3,0,0
0,0.0000,0,0.0000,3,41.0000,0.0000,0.0333,0.0000,0.0,3,2,2,1,3,3,1,0
0,0.0000,0,0.0000,11,300.0714,0.0000,0.0200,53.9892,0.0,3,2,2,1,11,3,1,1
13,1249.8095,4,205.0000,36,1626.6254,0.0106,0.0262,6.8318,0.0,3,3,2,2,3,3,0,0
0,0.0000,0,0.0000,6,69.2500,0.0000,0.0444,0.0000,0.0,3,2,2,4,3,3,0,0
2,390.0000,0,0.0000,10,1169.1000,0.0200,0.0500,0.0000,0.0,3,3,9,9,2,3,0,0
0,0.0000,0,0.0000,8,402.0000,0.0000,0.0381,0.0000,0.0,3,2,2,2,1,3,0,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,3,2,2,1,1,3,0,0
0,0.0000,0,0.0000,35,3324.3333,0.0114,0.0248,0.0000,0.0,3,2,2,1,1,3,0,0
11,215.5238,1,70.0000,87,3037.5000,0.0022,0.0077,0.0000,0.0,3,2,2,5,1,3,0,0
0,0.0000,0,0.0000,4,59.0000,0.0000,0.0500,0.0000,0.0,3,1,1,1,10,3,0,0
1,11.0000,0,0.0000,51,1059.2535,0.0106,0.0226,0.0000,0.0,3,3,2,6,3,3,0,0
2,20.0000,0,0.0000,7,720.0000,0.0000,0.0111,0.0000,0.0,3,2,2,3,6,3,0,0
0,0.0000,0,0.0000,40,905.4856,0.0135,0.0375,0.0000,0.0,3,3,2,2,1,3,0,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,3,1,1,1,1,3,1,0
2,8.0000,1,14.3333,14,603.6667,0.0000,0.0125,44.6793,0.0,3,2,2,1,7,3,0,1
0,0.0000,0,0.0000,13,328.9167,0.0000,0.0143,59.7901,0.0,3,3,2,1,3,3,0,1
0,0.0000,0,0.0000,33,778.8167,0.0000,0.0224,0.0000,0.0,3,2,5,1,1,3,0,0
4,171.2500,0,0.0000,22,851.5595,0.0045,0.0319,0.0000,0.0,3,3,2,1,1,3,0,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,3,1,1,8,1,3,0,0
0,0.0000,0,0.0000,3,227.5000,0.0000,0.0222,0.0000,0.0,3,2,2,1,3,3,0,0
5,227.3333,0,0.0000,17,528.9000,0.0000,0.0023,0.0000,0.0,3,1,1,1,9,3,1,0
0,0.0000,0,0.0000,15,872.8333,0.0000,0.0267,0.0000,0.0,3,2,2,2,3,3,1,0
0,0.0000,0,0.0000,2,0.0000,0.2000,0.2000,0.0000,0.0,3,3,2,3,1,3,0,0
0,0.0000,0,0.0000,35,835.0667,0.0126,0.0448,0.0000,0.0,3,2,2,6,1,3,0,0
0,0.0000,0,0.0000,4,82.5000,0.0000,0.0500,0.0000,0.0,3,3,2,1,3,3,0,0
0,0.0000,1,0.0000,1,13.0000,0.0000,0.1000,0.0000,0.0,3,3,2,3,1,3,0,0
0,0.0000,0,0.0000,2,9.0000,0.0000,0.1000,0.0000,0.0,3,2,2,1,3,3,1,0
0,0.0000,0,0.0000,2,7.0000,0.0000,0.1000,0.0000,0.0,3,2,2,1,1,3,0,0
0,0.0000,0,0.0000,12,94.5000,0.0333,0.0256,0.0000,0.0,3,3,2,4,11,3,0,0
5,86.0000,0,0.0000,23,267.3000,0.0000,0.0160,0.0000,0.0,3,1,1,4,9,3,1,0
0,0.0000,0,0.0000,29,3312.5000,0.0138,0.0290,0.0000,0.0,3,2,2,1,13,3,0,0
0,0.0000,0,0.0000,3,75.0000,0.0000,0.0667,0.0000,0.0,3,2,5,1,3,3,1,0
2,7.0000,0,0.0000,10,75.0000,0.0500,0.1100,0.0000,0.0,3,2,2,1,1,3,0,0
0,0.0000,1,24.0000,27,1547.5000,0.0037,0.0148,0.0000,0.0,3,3,2,1,1,3,0,0
7,186.9762,2,40.0000,35,1276.1571,0.0000,0.0087,0.0000,0.0,3,1,1,6,2,3,0,0
3,138.0000,2,136.0000,54,2631.1000,0.0000,0.0097,0.0000,0.0,3,1,2,1,2,3,0,0
0,0.0000,0,0.0000,2,96.0000,0.0000,0.1000,0.0000,0.0,3,4,1,1,1,3,0,0
2,374.0000,0,0.0000,3,1370.0000,0.0000,0.0250,0.0000,0.0,3,2,2,1,8,3,0,0
2,61.0000,0,0.0000,5,97.0000,0.0000,0.0400,0.0000,0.0,3,2,2,1,1,3,0,0
1,14.0000,0,0.0000,46,1380.1667,0.0000,0.0104,0.0000,0.0,3,4,1,1,1,3,0,0
1,38.0000,0,0.0000,23,1483.6000,0.0229,0.0384,7.1030,0.0,3,3,2,6,1,3,0,1
0,0.0000,0,0.0000,5,156.0000,0.0000,0.0400,0.0000,0.0,3,2,2,4,1,3,0,0
0,0.0000,0,0.0000,10,240.7500,0.0000,0.0200,0.0000,0.0,3,2,2,9,2,3,0,0
2,96.0000,0,0.0000,37,1238.5000,0.0051,0.0164,0.0000,0.0,3,2,2,1,2,2,0,0
6,615.2500,0,0.0000,68,2524.7190,0.0000,0.0002,0.0000,0.0,3,1,2,6,1,3,0,0
4,111.0000,0,0.0000,4,54.0000,0.0000,0.0286,0.0000,0.0,3,2,2,1,1,3,0,0
2,147.0000,0,0.0000,2,35.0000,0.0000,0.0500,0.0000,0.0,3,2,2,1,2,2,0,0
0,0.0000,0,0.0000,15,175.9167,0.0133,0.0267,0.0000,0.0,3,1,1,1,1,3,1,0
3,53.1667,0,0.0000,11,263.6000,0.0000,0.0036,0.0000,0.0,3,3,2,1,9,3,0,0
2,58.0000,0,0.0000,7,101.8000,0.0000,0.0111,0.0000,0.0,3,3,2,8,2,2,0,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,3,3,2,3,1,3,0,0
3,48.5000,0,0.0000,55,1042.2429,0.0000,0.0022,0.0000,0.0,3,4,2,1,2,2,0,0
1,21.0000,3,116.0000,21,613.6667,0.0083,0.0236,0.0000,0.0,3,1,2,1,1,3,0,0
4,115.3333,0,0.0000,64,1588.9444,0.0031,0.0092,0.0000,0.0,3,2,2,1,1,3,0,0
0,0.0000,1,929.0000,75,4105.6667,0.0026,0.0173,0.0000,0.0,3,2,2,3,1,3,0,0
1,8.0000,0,0.0000,14,269.5000,0.0000,0.0190,0.0000,0.0,3,2,2,3,1,3,0,0
1,32.2857,0,0.0000,8,1236.2000,0.0000,0.0286,0.0000,0.0,3,3,2,1,3,3,0,0
0,0.0000,0,0.0000,49,1384.0167,0.0000,0.0119,0.0000,0.0,3,2,2,1,2,3,0,0
0,0.0000,0,0.0000,4,52.0000,0.0000,0.0250,0.0000,0.0,3,2,2,1,2,3,0,0
1,11.0000,0,0.0000,29,664.7500,0.0000,0.0051,0.0000,0.0,3,3,2,1,2,3,0,0
0,0.0000,0,0.0000,7,64.0000,0.0000,0.0143,0.0000,0.0,3,2,2,1,3,3,0,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,3,2,2,4,1,3,0,0
0,0.0000,0,0.0000,8,326.5000,0.1000,0.1250,0.0000,0.0,3,1,1,1,3,3,0,0
0,0.0000,0,0.0000,25,1690.9778,0.0080,0.0373,0.0000,0.0,3,1,1,8,1,3,0,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,3,2,2,8,1,3,0,0
4,277.7500,0,0.0000,3,178.7500,0.0000,0.0080,0.0000,0.0,3,3,2,3,8,2,0,0
0,0.0000,0,0.0000,12,407.0000,0.0000,0.0333,0.0000,0.0,3,2,2,4,3,3,0,0
6,241.1667,0,0.0000,39,1513.5667,0.0051,0.0214,0.0000,0.0,3,1,1,1,3,3,0,0
3,64.0000,0,0.0000,24,832.0909,0.0000,0.0099,0.0000,0.0,3,2,10,1,3,2,0,0
1,25.5000,0,0.0000,12,250.8333,0.0000,0.0167,0.0000,0.0,3,3,2,2,1,3,1,0
2,64.0000,0,0.0000,15,565.6667,0.0000,0.0063,0.0000,0.0,3,2,2,1,1,2,0,0
0,0.0000,0,0.0000,10,194.0000,0.0200,0.0400,0.0000,0.0,3,2,5,7,1,3,0,0
8,130.0000,1,18.0000,19,298.0000,0.0000,0.0167,19.6682,0.0,3,2,2,3,1,3,1,0
9,79.0000,1,155.5000,55,1743.0667,0.0000,0.0044,0.0000,0.0,3,2,2,6,2,3,0,0
3,84.0000,0,0.0000,27,655.9167,0.0000,0.0111,0.0000,0.0,3,2,2,2,1,3,0,0
0,0.0000,1,9.0000,30,1992.8333,0.0000,0.0033,9.2270,0.0,3,2,4,1,3,3,0,1
0,0.0000,0,0.0000,3,0.0000,0.2000,0.2000,0.0000,0.0,3,2,2,4,1,3,0,0
0,0.0000,0,0.0000,24,308.8636,0.0000,0.0280,0.0000,0.0,3,2,6,2,2,3,0,0
3,41.0000,0,0.0000,46,2749.6667,0.0000,0.0056,0.0000,0.0,3,2,2,1,2,3,0,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,3,3,2,1,1,3,0,0
0,0.0000,0,0.0000,25,812.0000,0.0000,0.0080,0.0000,0.0,3,2,2,1,1,3,0,0
0,0.0000,0,0.0000,12,166.0000,0.0286,0.0714,0.0000,0.0,3,2,2,1,1,3,1,0
1,14.0000,0,0.0000,4,65.0000,0.0000,0.0500,0.0000,0.0,3,2,4,3,1,3,0,0
4,86.0000,0,0.0000,46,2450.6881,0.0271,0.0479,0.0000,0.0,3,1,1,3,3,3,0,0
0,0.0000,0,0.0000,10,226.8333,0.0000,0.0100,0.0000,0.0,3,1,1,1,2,3,1,0
3,618.0000,0,0.0000,9,341.0000,0.0000,0.0077,34.4360,0.0,3,2,2,9,3,2,0,1
0,0.0000,0,0.0000,13,226.0000,0.0000,0.0538,0.0000,0.0,3,2,2,4,3,3,1,0
1,11.8889,0,0.0000,111,3510.8799,0.0001,0.0094,12.0166,0.0,3,3,2,5,2,3,0,0
5,51.5000,0,0.0000,2,6.0000,0.0000,0.0333,0.0000,0.0,3,2,5,2,1,3,0,0
2,7.0000,0,0.0000,27,559.4000,0.0148,0.0305,0.0000,0.0,3,2,4,4,3,3,1,0
8,269.0000,0,0.0000,33,1109.8833,0.0139,0.0277,0.0000,0.0,3,1,1,4,1,3,0,0
0,0.0000,0,0.0000,5,239.0000,0.0000,0.0400,0.0000,0.0,3,2,2,9,1,3,0,0
2,44.5000,0,0.0000,7,212.1667,0.0000,0.0063,0.0000,0.0,3,3,2,1,8,2,1,0
1,3.0000,14,1165.1667,81,2820.9524,0.0089,0.0294,0.0000,0.0,3,2,2,3,2,3,0,0
0,0.0000,0,0.0000,6,44.0000,0.0667,0.1000,0.0000,0.0,3,2,2,3,1,3,0,0
0,0.0000,0,0.0000,8,781.0000,0.0286,0.0571,0.0000,0.0,3,3,2,4,1,3,0,0
4,61.0000,0,0.0000,14,175.6667,0.0000,0.0106,0.0000,0.0,3,2,2,5,2,3,0,0
3,90.0000,0,0.0000,25,397.8846,0.0053,0.0335,0.0000,0.0,3,2,2,1,1,3,1,0
0,0.0000,0,0.0000,25,770.0286,0.0112,0.0349,0.0000,0.0,3,3,2,8,10,3,0,0
2,102.5000,3,60.0000,22,1034.9750,0.0000,0.0140,16.1438,0.0,3,1,1,4,2,3,0,1
0,0.0000,0,0.0000,2,12.0000,0.0000,0.1000,0.0000,0.0,3,1,1,5,3,3,0,0
0,0.0000,0,0.0000,3,8.0000,0.0667,0.1333,0.0000,0.0,3,2,4,1,3,3,0,0
1,17.0000,0,0.0000,22,399.8000,0.0190,0.0381,0.0000,0.0,3,1,5,7,1,3,0,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,3,2,2,2,3,3,0,0
9,213.3214,5,528.0000,61,2258.4306,0.0100,0.0207,2.8108,0.0,3,1,1,4,2,3,0,0
0,0.0000,0,0.0000,2,254.0000,0.0000,0.1000,0.0000,0.0,3,3,2,4,1,3,0,0
0,0.0000,0,0.0000,7,67.0000,0.0000,0.0286,0.0000,0.0,3,2,2,1,2,3,0,0
0,0.0000,0,0.0000,4,57.0000,0.0000,0.0250,0.0000,0.0,3,2,2,6,2,3,0,0
0,0.0000,0,0.0000,12,240.4167,0.0000,0.0617,0.0000,0.0,3,3,2,1,6,3,0,0
0,0.0000,0,0.0000,8,551.1667,0.0250,0.0350,0.0000,0.0,3,3,2,2,3,3,0,0
6,71.5000,0,0.0000,47,1532.2000,0.0099,0.0198,27.2689,0.0,3,2,2,1,1,3,0,1
0,0.0000,0,0.0000,7,379.5000,0.0571,0.0857,0.0000,0.0,3,3,2,8,1,3,0,0
1,6.0000,0,0.0000,14,548.1857,0.0286,0.0299,0.0000,0.0,3,3,2,3,1,3,1,0
3,304.0000,0,0.0000,31,1735.3016,0.0156,0.0516,0.0000,0.0,3,1,1,2,1,3,0,0
0,0.0000,0,0.0000,3,103.0000,0.0000,0.0222,0.0000,0.0,3,1,1,1,3,3,1,0
7,151.0000,0,0.0000,44,1406.1000,0.0041,0.0065,0.0000,0.0,3,1,1,4,2,3,0,0
3,199.7500,0,0.0000,8,331.4000,0.0000,0.0033,0.0000,0.0,3,3,2,2,10,2,0,0
1,13.5000,1,28.0000,88,1759.2757,0.0045,0.0206,0.0000,0.0,3,2,2,1,2,3,0,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,3,2,4,1,1,3,0,0
7,191.2000,4,654.3333,31,1204.6004,0.0009,0.0133,11.9201,0.0,3,2,2,7,2,3,0,1
2,47.0000,0,0.0000,39,1743.3667,0.0000,0.0164,78.9348,0.0,3,3,3,2,1,3,0,1
0,0.0000,0,0.0000,10,236.0000,0.0000,0.0267,0.0000,0.0,3,2,2,1,1,3,0,0
5,197.0000,4,246.0000,17,427.0833,0.0000,0.0087,0.0000,0.0,3,1,1,3,2,2,0,0
3,115.1250,0,0.0000,46,909.5226,0.0043,0.0204,0.0000,0.0,3,2,2,6,1,3,0,0
4,312.7500,0,0.0000,14,702.9167,0.0000,0.0143,0.0000,0.0,3,3,2,1,2,2,0,0
0,0.0000,0,0.0000,40,962.3333,0.0000,0.0163,0.0000,0.0,3,2,2,9,1,3,0,0
4,724.0000,0,0.0000,2,159.0000,0.0000,0.0080,0.0000,0.0,3,4,2,1,7,2,0,0
0,0.0000,0,0.0000,2,24.0000,0.0000,0.1000,0.0000,0.0,3,2,6,1,2,3,0,0
8,237.5000,4,142.0000,30,1569.6250,0.0000,0.0081,15.8891,0.0,3,1,2,1,9,3,1,1
3,66.3333,0,0.0000,15,424.8333,0.0000,0.0125,0.0000,0.0,3,2,2,6,6,3,0,0
0,0.0000,0,0.0000,16,154.8333,0.0000,0.0063,0.0000,0.0,3,2,4,7,1,3,0,0
2,190.0000,1,0.0000,37,758.4429,0.0000,0.0105,0.0000,0.0,3,1,1,6,1,3,1,0
4,174.0000,1,18.5000,11,305.8750,0.0000,0.0017,0.0000,0.0,3,1,2,3,8,2,1,0
3,227.0000,0,0.0000,2,62.0000,0.0000,0.0250,0.0000,0.0,3,3,2,1,10,3,1,0
1,23.0000,0,0.0000,15,656.2500,0.0286,0.0286,0.0000,0.0,3,1,1,8,2,3,1,0
0,0.0000,0,0.0000,29,617.5000,0.0069,0.0195,0.0000,0.0,3,2,2,3,10,3,0,0
0,0.0000,2,39.0000,15,245.0000,0.0000,0.0125,11.9955,0.0,3,2,2,1,3,3,1,1
0,0.0000,0,0.0000,3,20.0000,0.0000,0.0667,0.0000,0.0,3,2,2,2,1,3,1,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,3,1,1,1,1,3,1,0
0,0.0000,0,0.0000,2,22.0000,0.0000,0.1000,0.0000,0.0,3,1,2,9,2,3,0,0
1,26.0000,1,0.0000,55,872.4000,0.0035,0.0175,0.0000,0.0,3,2,5,1,1,3,1,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,3,3,2,2,1,3,0,0
0,0.0000,0,0.0000,38,1372.0000,0.0054,0.0189,0.0000,0.0,3,2,2,1,2,3,0,0
2,41.0000,0,0.0000,7,139.0000,0.0222,0.0556,0.0000,0.0,3,2,5,6,2,3,1,0
4,74.0000,2,629.0000,149,5042.4581,0.0039,0.0073,18.3680,0.0,3,2,2,1,2,3,0,1
0,0.0000,0,0.0000,5,288.5000,0.0000,0.0125,0.0000,0.0,3,2,2,1,2,3,1,0
0,0.0000,0,0.0000,2,0.0000,0.2000,0.2000,0.0000,0.0,3,2,2,1,3,3,1,0
0,0.0000,0,0.0000,6,192.0000,0.0000,0.0400,0.0000,0.0,3,2,10,4,3,3,0,0
0,0.0000,0,0.0000,27,954.6667,0.0000,0.0038,0.0000,0.0,3,2,2,1,2,3,0,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,3,2,2,4,11,3,0,0
2,74.0000,0,0.0000,13,429.0000,0.0133,0.0404,0.0000,0.0,3,2,4,3,6,3,0,0
0,0.0000,0,0.0000,41,1546.5000,0.0000,0.0083,0.0000,0.0,3,3,2,1,1,3,1,0
2,45.0000,0,0.0000,9,96.4667,0.0000,0.0182,0.0000,0.0,3,2,2,3,1,3,0,0
2,112.0000,0,0.0000,9,198.8333,0.0000,0.0061,0.0000,0.0,3,3,2,3,2,2,1,0
0,0.0000,0,0.0000,8,181.0000,0.0750,0.1000,0.0000,0.0,3,3,2,1,13,3,1,0
2,37.0000,0,0.0000,15,208.5000,0.0000,0.0118,0.0000,0.0,3,2,2,3,2,2,1,0
0,0.0000,0,0.0000,21,517.4238,0.0190,0.0250,0.0000,0.0,3,2,5,2,1,3,0,0
0,0.0000,0,0.0000,12,358.0667,0.0000,0.0250,0.0000,0.0,3,3,3,2,1,3,0,0
1,5.5000,0,0.0000,22,339.2500,0.0000,0.0270,0.0000,0.0,3,2,2,2,3,3,0,0
3,50.0000,0,0.0000,13,796.0000,0.0000,0.0133,0.0000,0.0,3,2,2,5,2,3,0,0
0,0.0000,0,0.0000,31,1759.4167,0.0000,0.0029,0.0000,0.0,3,2,2,4,2,3,1,0
2,26.0000,0,0.0000,19,3277.0000,0.0158,0.0379,0.0000,0.0,3,2,2,4,6,3,0,0
0,0.0000,0,0.0000,13,265.1667,0.0000,0.0462,0.0000,0.0,3,2,2,4,2,3,0,0
5,113.5000,0,0.0000,13,437.2000,0.0000,0.0022,0.0000,0.0,3,1,8,4,11,2,0,0
0,0.0000,0,0.0000,6,92.0000,0.0000,0.0667,0.0000,0.0,3,1,1,3,10,3,0,0
3,279.0000,0,0.0000,0,0.0000,0.0000,0.0500,0.0000,0.0,3,3,2,1,10,3,1,0
3,228.0000,1,267.5000,23,1266.2677,0.0022,0.0378,0.0000,0.0,3,2,2,3,2,3,0,0
3,55.0000,2,4.0000,2,19.0000,0.0000,0.0333,0.0000,0.0,3,1,1,8,2,2,0,0
6,112.5000,0,0.0000,47,1882.1134,0.0040,0.0193,17.5277,0.0,3,1,1,4,3,3,0,0
1,17.0000,0,0.0000,12,616.4000,0.0000,0.0182,0.0000,0.0,3,1,1,3,1,3,1,0
0,0.0000,0,0.0000,5,155.0000,0.0400,0.0533,0.0000,0.0,3,2,2,1,2,3,0,0
0,0.0000,0,0.0000,11,814.5000,0.0000,0.0100,0.0000,0.0,3,1,1,1,2,2,0,0
0,0.0000,0,0.0000,21,460.4167,0.0190,0.0365,0.0000,0.0,3,2,2,6,1,3,0,0
0,0.0000,0,0.0000,5,819.5000,0.0000,0.0360,0.0000,0.0,3,2,2,1,2,3,1,0
1,8.5000,0,0.0000,30,659.2000,0.0000,0.0065,0.0000,0.0,3,2,2,3,3,2,1,0
0,0.0000,0,0.0000,5,427.0000,0.0000,0.0400,0.0000,0.0,3,3,3,3,9,3,1,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,3,2,2,4,1,3,0,0
0,0.0000,0,0.0000,17,766.5000,0.0000,0.0125,61.9395,0.0,3,2,2,1,2,2,1,1
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,3,2,5,5,1,3,0,0
0,0.0000,0,0.0000,14,2425.0000,0.0000,0.0071,0.0000,0.0,3,2,2,1,3,3,0,0
7,319.5000,0,0.0000,11,416.5000,0.0000,0.0071,0.0000,0.0,3,3,2,1,9,2,1,0
0,0.0000,0,0.0000,15,638.6429,0.0036,0.0536,0.0000,0.0,3,3,2,1,1,3,0,0
0,0.0000,1,132.0000,8,445.0000,0.0000,0.0143,0.0000,0.0,3,3,2,4,14,3,1,0
0,0.0000,0,0.0000,4,81.0000,0.0000,0.0250,0.0000,0.0,3,2,2,3,2,3,0,0
0,0.0000,0,0.0000,20,1985.0000,0.0300,0.0550,0.0000,0.0,3,1,1,1,1,3,0,0
5,97.5000,0,0.0000,24,758.1444,0.0400,0.0598,0.0000,0.0,3,3,2,2,1,3,1,0
7,182.0833,0,0.0000,15,310.9000,0.0000,0.0100,0.0000,0.0,3,2,2,4,2,3,0,0
3,97.0000,0,0.0000,15,482.0000,0.0125,0.0250,0.0000,0.0,3,2,2,6,1,3,0,0
0,0.0000,0,0.0000,2,0.0000,0.2000,0.2000,0.0000,0.0,3,2,5,1,1,3,0,0
3,34.8333,0,0.0000,30,709.8333,0.0267,0.0467,0.0000,0.0,3,1,1,2,1,3,1,0
0,0.0000,3,57.0000,31,4547.1667,0.0129,0.0392,8.6827,0.0,3,2,4,5,2,3,0,0
0,0.0000,0,0.0000,9,1040.0000,0.0778,0.1167,0.0000,0.0,3,2,4,3,1,3,0,0
0,0.0000,0,0.0000,3,223.0000,0.0667,0.1333,0.0000,0.0,3,1,1,8,3,3,0,0
0,0.0000,2,14.0000,11,687.5000,0.0205,0.0359,0.0000,0.0,3,3,2,1,3,3,1,0
0,0.0000,0,0.0000,30,632.5833,0.0000,0.0217,0.0000,0.0,3,2,5,1,1,3,0,0
1,77.0000,0,0.0000,9,312.0000,0.0000,0.0444,0.0000,0.0,3,1,1,3,3,2,1,0
3,107.0000,0,0.0000,45,2502.9667,0.0000,0.0085,9.7021,0.0,3,2,4,1,2,2,1,0
10,614.1667,0,0.0000,47,3608.9000,0.0000,0.0199,7.2562,0.0,3,2,2,3,1,3,0,0
13,315.9667,1,0.0000,15,406.5750,0.0190,0.0324,0.0000,0.0,3,3,2,3,2,3,0,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,3,2,2,3,3,3,0,0
1,0.0000,0,0.0000,39,2487.5000,0.0171,0.0471,0.0000,0.0,3,2,2,1,3,3,0,0
0,0.0000,0,0.0000,15,212.8000,0.0190,0.0429,0.0000,0.0,3,1,1,3,1,3,0,0
2,11.0000,0,0.0000,20,510.0000,0.0136,0.0348,0.0000,0.0,3,4,1,6,1,3,0,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,3,3,2,3,1,3,0,0
2,47.6667,0,0.0000,5,72.3333,0.0000,0.0143,0.0000,0.0,3,1,1,8,2,2,0,0
0,0.0000,0,0.0000,13,96.5000,0.0308,0.0769,0.0000,0.0,3,2,6,4,1,3,0,0
0,0.0000,0,0.0000,8,267.0000,0.0000,0.0500,0.0000,0.0,3,2,2,3,3,3,0,0
0,0.0000,0,0.0000,8,481.1667,0.0000,0.0250,0.0000,0.0,3,2,2,7,7,3,0,0
0,0.0000,0,0.0000,4,2528.0000,0.0000,0.0667,0.0000,0.0,3,2,2,9,1,3,1,0
2,30.0000,1,148.5000,24,1530.1944,0.0074,0.0148,10.1022,0.0,3,1,1,1,10,3,0,0
0,0.0000,0,0.0000,7,289.5000,0.0000,0.0143,0.0000,0.0,3,1,1,1,1,3,1,0
